               epoch,      train/box_loss,      train/obj_loss,      train/cls_loss,   metrics/precision,      metrics/recall,     metrics/mAP_0.5,metrics/mAP_0.5:0.95,        val/box_loss,        val/obj_loss,        val/cls_loss,               x/lr0,               x/lr1,               x/lr2
                  11,            0.052937,            0.022929,           0.0034478,              0.4889,              0.3883,             0.35348,             0.14523,             0.06195,            0.019987,           0.0092056,             0.00967,             0.00967,             0.00967
                  12,            0.053292,            0.023092,           0.0031112,             0.54672,             0.36057,             0.38414,             0.15661,            0.061737,             0.02079,           0.0076828,            0.009637,            0.009637,            0.009637
                  13,            0.053665,            0.024064,           0.0031892,             0.54221,             0.37296,             0.38989,             0.13135,            0.061859,            0.021702,           0.0082329,            0.009604,            0.009604,            0.009604
                  14,            0.052044,            0.022969,           0.0023997,             0.55295,             0.48259,              0.4618,             0.16874,            0.060951,            0.019913,           0.0094162,            0.009571,            0.009571,            0.009571
                  15,            0.050571,            0.024496,           0.0027368,             0.61464,             0.44385,             0.47433,             0.16636,             0.06185,            0.019909,           0.0093018,            0.009538,            0.009538,            0.009538
                  16,            0.050752,            0.023679,           0.0024176,             0.42871,             0.46034,             0.40565,             0.12398,            0.060712,            0.021032,           0.0098373,            0.009505,            0.009505,            0.009505
                   0,            0.051568,            0.024808,           0.0040789,             0.39807,             0.54635,             0.53739,             0.21096,            0.053035,            0.018845,           0.0078712,              0.0847,              0.0017,              0.0017
                   1,            0.050239,            0.023491,           0.0032511,              0.4742,               0.556,              0.5662,              0.2115,            0.053686,            0.018539,           0.0075768,            0.068488,           0.0034885,           0.0034885
                   2,            0.050888,            0.024671,           0.0034832,             0.47191,             0.55639,             0.49931,             0.18902,            0.055935,            0.019058,            0.007695,            0.052265,            0.005265,            0.005265
                   3,             0.05139,            0.023444,           0.0034958,             0.55582,             0.49367,             0.48242,             0.17815,            0.057547,            0.019066,           0.0075974,             0.03603,           0.0070297,           0.0070297
                   4,            0.052512,            0.025173,           0.0032744,             0.56619,             0.48487,             0.50587,             0.18261,            0.056844,            0.019279,           0.0080437,            0.019783,           0.0087825,           0.0087825
                   5,            0.052079,            0.022306,           0.0033935,             0.61662,             0.46228,             0.42473,             0.14998,             0.06026,            0.019627,           0.0096176,            0.009835,            0.009835,            0.009835
                   6,            0.055141,            0.024173,           0.0036176,             0.51549,             0.52145,             0.48147,             0.16655,            0.058856,            0.019894,           0.0073219,            0.009835,            0.009835,            0.009835
                   7,            0.053783,            0.024806,           0.0038327,             0.56147,             0.43086,             0.41481,             0.11862,            0.062665,            0.021059,            0.010086,            0.009802,            0.009802,            0.009802
                   8,            0.053006,            0.023521,           0.0029867,             0.49888,             0.40785,             0.43022,             0.14192,            0.061361,            0.018953,           0.0081673,            0.009769,            0.009769,            0.009769
                   9,            0.053719,            0.023783,           0.0036878,             0.55674,             0.39671,             0.44092,             0.14533,            0.058598,            0.019663,           0.0096977,            0.009736,            0.009736,            0.009736
                  10,            0.050963,            0.022585,           0.0029255,             0.38815,             0.39034,             0.32983,            0.096689,            0.065304,            0.024517,            0.012228,            0.009703,            0.009703,            0.009703
                  11,            0.053343,            0.023582,           0.0034288,             0.62528,             0.41927,             0.41284,             0.13352,            0.060859,            0.020599,           0.0086716,             0.00967,             0.00967,             0.00967
                  12,            0.054316,             0.02328,           0.0031098,             0.39029,             0.34218,             0.30995,             0.10252,             0.06573,             0.02001,           0.0065857,            0.009637,            0.009637,            0.009637
                  13,            0.053172,            0.024271,           0.0029403,             0.49594,             0.38048,             0.33252,             0.10472,            0.065925,            0.020157,           0.0078415,            0.009604,            0.009604,            0.009604
                  14,            0.052997,             0.02298,           0.0026879,             0.37957,             0.37943,             0.35954,             0.11221,            0.065328,            0.019499,           0.0099564,            0.009571,            0.009571,            0.009571
                  15,            0.050909,            0.024535,           0.0024753,             0.51441,             0.39309,             0.41463,             0.13179,             0.06146,             0.02055,           0.0083336,            0.009538,            0.009538,            0.009538
                  16,            0.049803,            0.023728,           0.0022558,             0.59853,              0.4272,             0.44517,             0.15561,            0.059443,            0.020308,           0.0091919,            0.009505,            0.009505,            0.009505
                   0,            0.050783,             0.02449,           0.0034688,             0.50961,             0.59427,             0.54466,             0.21097,            0.053353,            0.018993,           0.0072861,              0.0847,              0.0017,              0.0017
                   1,            0.049078,            0.023188,           0.0027503,             0.46499,             0.58354,             0.56253,              0.1995,            0.053805,            0.018593,           0.0070679,            0.068488,           0.0034885,           0.0034885
                   2,            0.050738,            0.024612,           0.0033742,             0.55186,             0.54715,             0.54326,             0.22005,            0.054527,            0.018692,           0.0071228,            0.052265,            0.005265,            0.005265
                   3,            0.051421,            0.023382,           0.0033385,             0.49486,             0.43791,             0.53486,             0.18554,            0.057162,            0.018929,           0.0073906,             0.03603,           0.0070297,           0.0070297
                   4,            0.052479,            0.025042,           0.0031549,             0.56637,             0.47367,             0.49868,             0.18064,            0.057267,            0.019352,           0.0076645,            0.019783,           0.0087825,           0.0087825
                   5,            0.052276,            0.022377,            0.003302,              0.6204,              0.4137,             0.43901,             0.14521,            0.060607,            0.019913,           0.0094345,            0.009835,            0.009835,            0.009835
                   6,            0.054988,            0.024392,           0.0037769,             0.60647,             0.49224,             0.47309,             0.17063,            0.060424,            0.019764,           0.0076355,            0.009835,            0.009835,            0.009835
                   7,            0.053726,            0.025078,           0.0040729,             0.55028,             0.40944,             0.37722,             0.10597,            0.065536,            0.021551,            0.013089,            0.009802,            0.009802,            0.009802
                   8,            0.053076,            0.023549,           0.0029133,             0.53245,             0.39125,               0.408,              0.1491,             0.06237,            0.019831,           0.0083542,            0.009769,            0.009769,            0.009769
                   9,            0.054251,             0.02389,           0.0035484,             0.45683,              0.4091,             0.39701,             0.14057,            0.060549,            0.019955,           0.0099121,            0.009736,            0.009736,            0.009736
                  10,            0.051383,            0.022491,           0.0032699,             0.51732,             0.36501,             0.38874,             0.14207,            0.061376,            0.019972,           0.0082779,            0.009703,            0.009703,            0.009703
                  11,            0.052864,            0.023061,           0.0030354,             0.52892,             0.37048,             0.39925,             0.12704,            0.060269,             0.02034,           0.0087769,             0.00967,             0.00967,             0.00967
                  12,            0.053893,            0.023101,           0.0029642,             0.44381,             0.36028,             0.38253,             0.12462,            0.060763,            0.023033,           0.0094696,            0.009637,            0.009637,            0.009637
                  13,            0.053224,            0.024215,           0.0028592,             0.46765,             0.46418,             0.40874,              0.1276,            0.061161,            0.019915,           0.0088333,            0.009604,            0.009604,            0.009604
                  14,            0.052515,            0.022989,           0.0023993,             0.54431,             0.44516,             0.40194,              0.1389,             0.05973,            0.019123,            0.008448,            0.009571,            0.009571,            0.009571
                  15,            0.050864,             0.02408,           0.0023403,             0.40769,             0.49168,             0.43293,             0.13901,            0.061278,            0.019346,           0.0085938,            0.009538,            0.009538,            0.009538
                  16,            0.050781,            0.023723,           0.0027396,             0.65377,             0.37472,             0.41308,             0.15256,            0.058712,            0.019709,           0.0092636,            0.009505,            0.009505,            0.009505
                  17,            0.051305,            0.023871,           0.0025467,             0.72591,             0.48547,             0.50231,             0.17311,            0.061199,            0.019463,           0.0086288,            0.009472,            0.009472,            0.009472
                   0,            0.049961,            0.024106,           0.0028141,             0.57538,             0.55294,             0.55614,             0.21036,            0.053244,            0.018843,           0.0071182,              0.0847,              0.0017,              0.0017
                   1,            0.047375,             0.02259,           0.0021409,             0.55227,             0.53272,             0.53988,              0.1889,            0.054598,              0.0187,           0.0068954,            0.068488,           0.0034885,           0.0034885
                   2,            0.048697,            0.023977,           0.0022573,             0.63172,             0.53502,             0.55782,             0.19696,            0.054942,            0.018642,           0.0072701,            0.052265,            0.005265,            0.005265
                   3,            0.051352,            0.023301,           0.0031086,             0.56848,             0.49595,             0.51054,             0.17762,            0.057447,            0.018784,           0.0073486,             0.03603,           0.0070297,           0.0070297
                   4,             0.05215,            0.024913,           0.0031139,             0.61255,             0.46139,             0.50163,             0.16932,            0.058889,            0.019482,           0.0077721,            0.019783,           0.0087825,           0.0087825
                   5,            0.052182,            0.022517,           0.0032591,             0.59008,             0.46249,             0.43202,             0.15942,            0.062428,            0.020334,           0.0082436,            0.009835,            0.009835,            0.009835
                   6,            0.054679,            0.024583,           0.0038407,             0.52018,             0.40016,             0.37151,             0.13595,            0.061671,            0.020855,           0.0085464,            0.009835,            0.009835,            0.009835
                   7,            0.054298,            0.025319,           0.0040979,             0.38255,             0.30186,             0.30325,            0.087618,            0.067883,            0.021484,            0.012305,            0.009802,            0.009802,            0.009802
                   8,            0.053464,            0.023839,           0.0031254,             0.52221,             0.32507,             0.33674,             0.10716,            0.066462,            0.020441,           0.0080215,            0.009769,            0.009769,            0.009769
                   9,            0.054218,            0.023809,            0.003389,             0.49476,             0.43712,             0.41146,             0.14419,            0.061041,            0.020241,           0.0095963,            0.009736,            0.009736,            0.009736
                  10,            0.051891,            0.022699,           0.0030805,             0.36648,             0.44822,             0.36115,            0.094205,            0.065396,            0.019672,            0.010277,            0.009703,            0.009703,            0.009703
                  11,            0.053581,              0.0233,           0.0038336,             0.39252,             0.45892,             0.40527,              0.1241,            0.060481,            0.020712,           0.0084953,             0.00967,             0.00967,             0.00967
                  12,            0.054633,            0.023661,           0.0031378,             0.34393,              0.4625,             0.35229,             0.11509,            0.063725,            0.020714,            0.010139,            0.009637,            0.009637,            0.009637
                  13,            0.053113,            0.024092,           0.0031287,             0.47232,               0.427,             0.38246,             0.11908,            0.060178,            0.020588,           0.0086075,            0.009604,            0.009604,            0.009604
                  14,            0.052815,            0.023026,           0.0027495,             0.51424,             0.39422,              0.3844,             0.10669,            0.063667,            0.019634,            0.010596,            0.009571,            0.009571,            0.009571
                  15,            0.051049,            0.024142,           0.0022572,             0.61627,             0.48515,              0.4305,             0.15038,             0.06184,            0.019428,           0.0099243,            0.009538,            0.009538,            0.009538
                   0,            0.049788,            0.024247,           0.0026916,             0.52804,             0.48692,             0.49175,             0.18643,            0.054277,            0.019178,           0.0071182,              0.0847,              0.0017,              0.0017
                   1,            0.047875,            0.022786,           0.0021691,               0.765,             0.47048,             0.56162,             0.19485,            0.054999,            0.018818,           0.0067482,            0.068488,           0.0034885,           0.0034885
                   2,            0.048984,            0.024076,           0.0023071,             0.62561,               0.503,             0.54361,             0.19157,            0.055242,            0.018805,           0.0070335,            0.052265,            0.005265,            0.005265
                   3,            0.051331,            0.023346,           0.0031357,             0.53122,              0.4961,             0.51176,             0.16738,            0.057995,            0.018759,           0.0073257,             0.03603,           0.0070297,           0.0070297
                   4,            0.052128,            0.024916,           0.0031468,             0.62333,             0.44487,              0.4879,             0.16941,             0.05795,            0.019749,            0.007428,            0.019783,           0.0087825,           0.0087825
                   5,             0.05314,            0.022517,           0.0033238,             0.41186,             0.49775,             0.41723,             0.15076,            0.060971,            0.020933,           0.0078957,            0.009835,            0.009835,            0.009835
                   6,            0.055164,            0.024269,           0.0035164,             0.51254,             0.48327,             0.44663,             0.17004,            0.060576,            0.020683,           0.0084328,            0.009835,            0.009835,            0.009835
                   7,            0.053709,            0.024848,            0.003452,             0.51644,              0.3762,             0.36108,            0.091463,            0.067084,            0.020966,            0.011586,            0.009802,            0.009802,            0.009802
                   8,            0.053817,            0.023453,           0.0028362,             0.46761,             0.39039,             0.37466,            0.096567,            0.066199,            0.020618,           0.0087524,            0.009769,            0.009769,            0.009769
                   9,            0.053329,            0.023756,           0.0036988,             0.54794,             0.39671,             0.43351,             0.14594,            0.057367,            0.019539,           0.0078262,            0.009736,            0.009736,            0.009736
                  10,            0.051107,             0.02235,           0.0027332,             0.43176,             0.41241,             0.34109,             0.12196,            0.064814,            0.019819,            0.011745,            0.009703,            0.009703,            0.009703
                  11,             0.05311,            0.023069,           0.0037074,             0.59699,             0.37425,             0.38876,             0.12098,            0.059715,            0.019728,           0.0093445,             0.00967,             0.00967,             0.00967
                  12,            0.053436,            0.023018,           0.0030867,             0.32982,             0.41262,             0.31034,            0.092985,            0.063842,            0.021729,           0.0081482,            0.009637,            0.009637,            0.009637
                  13,             0.05329,            0.024036,            0.003112,             0.53384,             0.39185,             0.37308,             0.12507,            0.063531,            0.020857,           0.0080505,            0.009604,            0.009604,            0.009604
                  14,            0.051297,            0.022877,           0.0021885,             0.41038,             0.40925,             0.40905,             0.15263,            0.061281,            0.019739,           0.0092255,            0.009571,            0.009571,            0.009571
                  15,             0.05036,              0.0242,            0.001977,             0.75434,             0.36649,              0.4154,              0.1379,            0.059016,            0.019995,           0.0089821,            0.009538,            0.009538,            0.009538
                  16,            0.050063,            0.023518,           0.0023318,              0.5754,             0.49686,             0.48964,             0.16147,            0.059451,            0.019808,           0.0089607,            0.009505,            0.009505,            0.009505
                   0,            0.051738,            0.025063,            0.003892,             0.59546,             0.50578,             0.52095,             0.19983,            0.055197,            0.019165,           0.0064041,              0.0847,              0.0017,              0.0017
                   1,            0.049221,            0.023475,           0.0026143,             0.70505,             0.55176,             0.58406,             0.19931,            0.055611,            0.018845,            0.006089,            0.068488,           0.0034885,           0.0034885
                   2,            0.050432,            0.024755,           0.0029604,             0.67995,              0.5582,             0.56209,             0.21531,             0.05503,            0.018795,           0.0063812,            0.052265,            0.005265,            0.005265
                   3,            0.051975,            0.023687,           0.0030854,             0.59282,             0.46806,             0.54075,             0.18758,            0.055822,            0.018356,           0.0064903,             0.03603,           0.0070297,           0.0070297
                   4,            0.052934,            0.025204,           0.0031457,             0.43796,             0.48423,             0.49596,             0.15255,            0.056898,            0.019342,           0.0068512,            0.019783,           0.0087825,           0.0087825
                   5,            0.053163,            0.022696,           0.0033714,             0.58629,             0.29515,             0.34442,              0.1314,            0.062183,            0.020859,           0.0093643,            0.009835,            0.009835,            0.009835
                   6,             0.05511,            0.024598,           0.0036666,              0.6513,             0.42856,              0.4814,             0.17745,            0.061178,            0.021418,           0.0085182,            0.009835,            0.009835,            0.009835
                   7,            0.053389,            0.024965,           0.0040131,             0.56719,             0.41662,             0.41197,             0.12928,            0.061756,            0.020916,           0.0095474,            0.009802,            0.009802,            0.009802
                   8,            0.053238,            0.023528,           0.0026421,             0.54127,             0.41031,             0.39466,             0.13881,            0.063113,            0.019567,           0.0084229,            0.009769,            0.009769,            0.009769
                   9,            0.053698,            0.023774,           0.0036149,             0.52145,             0.41211,             0.39887,             0.14192,            0.061141,            0.019604,           0.0089348,            0.009736,            0.009736,            0.009736
                  10,            0.051411,            0.022366,           0.0028177,             0.49464,             0.41183,             0.39306,             0.13437,            0.061727,            0.020088,            0.010797,            0.009703,            0.009703,            0.009703
                  11,             0.05446,            0.023233,           0.0037745,             0.51188,             0.41554,             0.38028,             0.12605,            0.059046,            0.020218,           0.0082756,             0.00967,             0.00967,             0.00967
                  12,            0.053569,            0.023186,           0.0031166,             0.54436,             0.31986,               0.357,             0.12239,            0.062003,            0.021116,           0.0080322,            0.009637,            0.009637,            0.009637
                  13,            0.053519,            0.024258,           0.0031596,             0.51566,              0.4198,             0.42851,             0.15159,            0.060363,            0.020191,           0.0070724,            0.009604,            0.009604,            0.009604
                  14,            0.052143,            0.022866,           0.0025016,             0.55471,               0.417,             0.43735,             0.13801,            0.060166,            0.019382,           0.0096664,            0.009571,            0.009571,            0.009571
                  15,             0.05132,            0.024096,           0.0022648,             0.54693,             0.43203,             0.48048,             0.17344,            0.057358,             0.01931,           0.0090988,            0.009538,            0.009538,            0.009538
                  16,            0.050933,            0.023656,           0.0022536,             0.49374,             0.41628,             0.43943,             0.15054,            0.058306,            0.019222,           0.0079094,            0.009505,            0.009505,            0.009505
                  17,            0.050472,            0.023356,           0.0022485,             0.63546,             0.40361,             0.46318,             0.15737,            0.059969,             0.01964,           0.0088852,            0.009472,            0.009472,            0.009472
                   0,            0.050197,            0.024275,           0.0026429,             0.68369,             0.43533,             0.51915,             0.20786,            0.054469,            0.018841,           0.0063789,              0.0847,              0.0017,              0.0017
                   1,            0.046821,            0.022577,           0.0017777,             0.72613,             0.43595,              0.5458,             0.17303,             0.05579,            0.018871,           0.0061302,            0.068488,           0.0034885,           0.0034885
                   2,              0.0482,            0.023942,           0.0019979,             0.67075,             0.52964,             0.54665,             0.19917,             0.05447,            0.018663,           0.0060867,            0.052265,            0.005265,            0.005265
                   3,            0.051747,            0.023566,           0.0030289,             0.44824,             0.60096,             0.53417,             0.17612,            0.055637,            0.018486,           0.0068962,             0.03603,           0.0070297,           0.0070297
                   4,            0.053098,            0.025017,           0.0031076,             0.50972,              0.4181,             0.44011,             0.13647,            0.058852,            0.019588,           0.0060097,            0.019783,           0.0087825,           0.0087825
                   5,            0.053595,            0.022727,           0.0034822,             0.41756,             0.46537,             0.40139,             0.12835,             0.06138,            0.020515,           0.0074944,            0.009835,            0.009835,            0.009835
                   6,            0.054888,            0.024543,           0.0037456,             0.58961,             0.47983,             0.45259,             0.16796,            0.061103,            0.020538,           0.0076591,            0.009835,            0.009835,            0.009835
                   7,            0.054159,            0.025481,           0.0039021,             0.49279,             0.42364,             0.39204,             0.12278,            0.062577,            0.020004,           0.0097366,            0.009802,            0.009802,            0.009802
                   8,            0.052449,            0.023587,            0.003001,             0.67199,              0.3955,             0.48323,              0.1602,            0.060476,            0.019911,           0.0085197,            0.009769,            0.009769,            0.009769
                   9,            0.053325,            0.024057,           0.0032655,             0.66654,              0.3632,             0.44556,             0.17178,            0.058706,            0.019131,           0.0082291,            0.009736,            0.009736,            0.009736
                  10,            0.051344,            0.022539,           0.0027931,             0.51784,              0.3806,             0.40569,             0.14831,            0.061904,            0.019444,            0.008683,            0.009703,            0.009703,            0.009703
                  11,            0.052974,            0.023306,           0.0034379,             0.54836,             0.38066,             0.38255,             0.12731,            0.061358,            0.019827,           0.0084465,             0.00967,             0.00967,             0.00967
                  12,            0.053279,            0.023051,           0.0032206,             0.39911,              0.3179,             0.25771,            0.086662,            0.067444,            0.020828,           0.0084259,            0.009637,            0.009637,            0.009637
                  13,             0.05363,            0.024387,           0.0031225,             0.50531,             0.35517,             0.33824,             0.10341,            0.065067,            0.019974,            0.010251,            0.009604,            0.009604,            0.009604
                  14,            0.052173,            0.023119,            0.002422,             0.54307,             0.55043,             0.48243,             0.18304,            0.059826,            0.019453,           0.0085052,            0.009571,            0.009571,            0.009571
                  15,             0.05114,            0.024228,            0.002426,             0.58939,             0.48462,             0.46585,             0.19786,            0.057512,            0.019958,           0.0076897,            0.009538,            0.009538,            0.009538
                   0,            0.049653,             0.02442,           0.0024159,             0.65278,              0.4906,             0.55754,             0.19765,            0.055164,            0.019251,           0.0063805,              0.0847,              0.0017,              0.0017
                   1,            0.047228,            0.022764,           0.0017848,             0.72655,             0.43595,             0.55165,             0.17452,             0.05618,            0.019131,           0.0060593,            0.068488,           0.0034885,           0.0034885
                   2,            0.048407,            0.024009,           0.0020114,             0.66258,             0.53574,             0.52491,             0.19459,            0.054533,            0.018766,           0.0063499,            0.052265,            0.005265,            0.005265
                   3,            0.051794,            0.023571,           0.0030316,             0.47423,             0.56078,             0.48432,             0.15439,            0.055645,            0.018595,           0.0068939,             0.03603,           0.0070297,           0.0070297
                   4,            0.053194,             0.02509,           0.0031266,             0.40107,             0.36124,             0.39209,             0.12216,            0.060666,            0.019583,           0.0056175,            0.019783,           0.0087825,           0.0087825
                   5,            0.053774,            0.022783,           0.0036578,             0.49083,             0.43658,             0.40293,             0.13323,            0.063673,            0.020939,           0.0076424,            0.009835,            0.009835,            0.009835
                   6,             0.05527,            0.024606,           0.0037579,             0.62073,             0.39671,             0.46024,             0.15623,            0.061293,            0.020498,           0.0078949,            0.009835,            0.009835,            0.009835
                   7,            0.054568,            0.025595,            0.003787,             0.53875,             0.35586,             0.35215,             0.10675,            0.064161,            0.019817,           0.0074127,            0.009802,            0.009802,            0.009802
                   8,            0.053252,            0.023729,             0.00307,             0.56021,             0.35571,             0.35764,             0.12107,             0.06551,            0.019821,            0.008683,            0.009769,            0.009769,            0.009769
                   9,            0.053571,            0.024069,           0.0035859,             0.47658,             0.43248,             0.40907,             0.13889,            0.060207,            0.019934,           0.0096199,            0.009736,            0.009736,            0.009736
                  10,            0.052683,            0.022435,           0.0029906,             0.45809,              0.3839,             0.38438,              0.1451,            0.063695,            0.019653,            0.012943,            0.009703,            0.009703,            0.009703
                  11,            0.053844,            0.023532,           0.0034106,             0.53705,             0.40454,              0.4101,             0.13802,             0.05907,            0.019718,           0.0081596,             0.00967,             0.00967,             0.00967
                  12,            0.052155,            0.023652,           0.0030653,             0.46129,             0.38716,             0.36066,             0.12709,            0.061331,            0.021259,           0.0075607,            0.009637,            0.009637,            0.009637
                  13,            0.053685,            0.024353,           0.0030616,             0.44013,             0.41627,             0.37147,             0.12252,            0.060247,            0.020378,           0.0089462,            0.009604,            0.009604,            0.009604
                  14,             0.05243,            0.023261,           0.0026803,             0.37626,             0.53828,              0.4231,             0.14503,            0.061484,            0.019936,            0.013687,            0.009571,            0.009571,            0.009571
                  15,            0.051143,              0.0243,           0.0023591,             0.52701,             0.30478,             0.38271,             0.12745,            0.062577,            0.020674,            0.010397,            0.009538,            0.009538,            0.009538
                   0,            0.053516,            0.025803,           0.0043659,             0.69244,             0.42033,             0.52627,             0.19017,             0.05506,            0.019318,           0.0059509,              0.0847,              0.0017,              0.0017
                   1,            0.051385,            0.023969,           0.0029904,             0.59314,             0.56531,              0.5746,             0.21264,            0.055456,            0.018999,           0.0048752,            0.068488,           0.0034885,           0.0034885
                   2,            0.051026,            0.024986,           0.0031213,             0.55872,             0.62843,             0.57785,             0.20081,            0.055384,            0.018572,            0.006044,            0.052265,            0.005265,            0.005265
                   3,            0.052454,            0.024033,           0.0035461,             0.52123,             0.63956,             0.57234,              0.2047,            0.054997,            0.018353,           0.0063911,             0.03603,           0.0070297,           0.0070297
                   4,            0.053816,            0.025321,           0.0032703,             0.47441,             0.55803,             0.49419,             0.13702,            0.057735,            0.019039,           0.0069931,            0.019783,           0.0087825,           0.0087825
                   5,            0.052949,            0.022963,           0.0034885,             0.59851,              0.3218,             0.37042,             0.13611,            0.058045,            0.020567,           0.0082581,            0.009835,            0.009835,            0.009835
                   6,            0.054777,             0.02486,            0.003789,             0.53896,             0.44575,             0.42856,             0.15297,            0.059906,            0.020576,           0.0084541,            0.009835,            0.009835,            0.009835
                   7,            0.053391,            0.025174,           0.0035385,             0.52228,             0.39565,             0.41594,             0.13006,            0.062983,            0.019283,            0.008078,            0.009802,            0.009802,            0.009802
                   8,            0.053042,            0.023628,           0.0027692,             0.44242,             0.44484,             0.41067,             0.12321,            0.061047,            0.019505,           0.0072838,            0.009769,            0.009769,            0.009769
                   9,            0.053651,            0.023953,           0.0035878,             0.69742,             0.36793,             0.42233,             0.16354,            0.057945,            0.019379,            0.012395,            0.009736,            0.009736,            0.009736
                  10,            0.052257,            0.022646,           0.0029663,             0.44619,             0.40672,             0.38695,              0.1432,            0.060861,            0.020868,            0.010173,            0.009703,            0.009703,            0.009703
                  11,             0.05383,            0.023205,           0.0034775,             0.51778,             0.42039,             0.36151,             0.11692,            0.062719,            0.020227,           0.0099365,             0.00967,             0.00967,             0.00967
                  12,            0.053737,            0.023427,           0.0034019,              0.6774,             0.32773,             0.34127,             0.12111,            0.062368,            0.022362,           0.0097473,            0.009637,            0.009637,            0.009637
                  13,            0.053513,            0.024342,           0.0031251,             0.56449,             0.43928,             0.41079,             0.12806,            0.058156,            0.020348,           0.0078232,            0.009604,            0.009604,            0.009604
                  14,            0.052293,              0.0234,           0.0024662,             0.62855,             0.43061,              0.4765,             0.17197,            0.059196,            0.019779,           0.0094101,            0.009571,            0.009571,            0.009571
                  15,            0.051176,            0.024274,           0.0025523,             0.71268,             0.40098,             0.47057,             0.17347,            0.059649,            0.020588,           0.0091385,            0.009538,            0.009538,            0.009538
                  16,            0.050948,             0.02405,           0.0022609,             0.46413,             0.39516,             0.33297,              0.1162,            0.065175,            0.020864,            0.010675,            0.009505,            0.009505,            0.009505
                   0,            0.051305,            0.024987,           0.0030363,             0.54772,              0.6156,             0.55149,             0.19797,             0.05502,            0.019434,           0.0054173,              0.0847,              0.0017,              0.0017
                   1,            0.048949,            0.023357,           0.0020075,             0.62292,             0.54881,             0.57967,             0.19627,            0.055719,            0.019047,           0.0053421,            0.068488,           0.0034885,           0.0034885
                   2,            0.050611,            0.024842,           0.0029705,             0.56383,             0.55563,             0.54477,             0.20362,            0.055216,            0.018717,           0.0061272,            0.052265,            0.005265,            0.005265
                   3,            0.052322,            0.023925,           0.0036225,             0.50352,             0.68668,             0.61168,             0.19882,            0.055197,            0.018642,           0.0064224,             0.03603,           0.0070297,           0.0070297
                   4,            0.053564,            0.025341,           0.0032893,             0.48874,             0.46218,             0.47513,             0.13239,             0.05824,            0.019369,           0.0070915,            0.019783,           0.0087825,           0.0087825
                   5,             0.05286,            0.022954,           0.0033451,             0.50837,             0.33785,               0.353,             0.13544,            0.059791,            0.020409,              0.0083,            0.009835,            0.009835,            0.009835
                   6,            0.054839,            0.024892,           0.0038693,             0.51958,             0.42645,              0.4243,             0.14668,            0.059394,            0.021166,           0.0085457,            0.009835,            0.009835,            0.009835
                   7,            0.053481,            0.025298,           0.0036373,              0.5194,             0.42355,             0.44626,             0.15761,            0.061323,             0.01968,           0.0074913,            0.009802,            0.009802,            0.009802
                   8,            0.052696,            0.024043,           0.0028427,             0.67311,             0.35444,             0.39729,             0.12071,            0.061712,            0.019772,           0.0083107,            0.009769,            0.009769,            0.009769
                   9,            0.053901,            0.024081,           0.0037542,             0.56329,             0.43758,             0.41609,             0.16319,            0.057848,            0.018953,            0.010654,            0.009736,            0.009736,            0.009736
                  10,            0.052374,            0.022367,           0.0027113,             0.51161,             0.38928,             0.39825,             0.16213,            0.063061,             0.02018,            0.010764,            0.009703,            0.009703,            0.009703
                  11,             0.05322,            0.023099,           0.0033907,             0.58631,              0.3989,             0.45052,             0.16309,            0.057747,            0.021254,           0.0085587,             0.00967,             0.00967,             0.00967
                  12,            0.053761,            0.023414,           0.0030451,              0.5246,             0.36356,             0.37654,              0.1252,            0.060154,            0.023184,           0.0065811,            0.009637,            0.009637,            0.009637
                  13,            0.053689,            0.024203,           0.0031303,             0.56361,             0.45011,             0.44736,             0.15299,            0.058891,            0.020996,           0.0063217,            0.009604,            0.009604,            0.009604
                  14,            0.052984,            0.023348,           0.0023974,             0.44127,             0.34564,             0.37922,              0.1327,             0.06111,             0.01943,            0.011546,            0.009571,            0.009571,            0.009571
                  15,            0.050578,            0.024212,           0.0024766,              0.5188,             0.37241,             0.43545,             0.13738,            0.058442,            0.019663,            0.010628,            0.009538,            0.009538,            0.009538
                  16,            0.050322,            0.023683,           0.0021587,             0.46126,             0.47987,             0.46572,             0.16903,            0.058131,            0.018967,           0.0092545,            0.009505,            0.009505,            0.009505
                  17,            0.050549,            0.023319,           0.0020093,             0.57896,             0.42493,             0.44823,             0.17616,             0.06182,            0.019133,           0.0083389,            0.009472,            0.009472,            0.009472
                  18,            0.050283,            0.022136,           0.0022969,              0.5987,              0.4141,             0.45622,             0.12895,            0.061956,            0.021276,           0.0092285,            0.009439,            0.009439,            0.009439
                   0,            0.049515,            0.023951,           0.0022222,             0.51511,             0.58561,             0.58256,             0.20224,            0.054062,            0.018845,           0.0057266,              0.0847,              0.0017,              0.0017
                   1,            0.046182,            0.022389,           0.0015696,             0.59782,             0.52655,             0.57438,             0.19869,            0.055384,            0.018715,           0.0055916,            0.068488,           0.0034885,           0.0034885
                   2,            0.046827,            0.023502,           0.0014619,             0.60937,             0.55665,             0.53816,             0.18627,            0.055265,            0.018417,            0.005846,            0.052265,            0.005265,            0.005265
                   3,            0.049406,            0.022969,           0.0018848,             0.43441,             0.54137,             0.46778,             0.15256,            0.055695,            0.018562,           0.0065018,             0.03603,           0.0070297,           0.0070297
                   4,            0.053345,             0.02504,           0.0030795,              0.7627,             0.38911,             0.43475,             0.12758,            0.058323,            0.019617,           0.0071419,            0.019783,           0.0087825,           0.0087825
