               epoch,      train/box_loss,      train/obj_loss,      train/cls_loss,   metrics/precision,      metrics/recall,     metrics/mAP_0.5,metrics/mAP_0.5:0.95,        val/box_loss,        val/obj_loss,        val/cls_loss,               x/lr0,               x/lr1,               x/lr2
                  21,            0.048293,            0.021139,            0.002071,             0.53322,             0.38206,             0.35914,             0.12937,            0.069165,            0.024418,            0.010655,             0.00934,             0.00934,             0.00934
                  22,            0.048461,            0.021229,           0.0020425,             0.40931,             0.33966,             0.32385,             0.12209,            0.068152,            0.022139,            0.008252,            0.009307,            0.009307,            0.009307
                   0,            0.043726,            0.020812,           0.0017306,             0.53375,             0.42845,             0.43442,             0.15712,            0.062169,            0.021391,           0.0070351,              0.0856,              0.0016,              0.0016
                   1,            0.040231,            0.019312,           0.0016616,              0.5288,             0.45197,             0.43864,              0.1582,            0.063426,            0.021393,            0.006469,            0.070289,           0.0032891,           0.0032891
                   2,            0.039051,            0.018766,           0.0012228,             0.45906,             0.54269,             0.43041,             0.16943,            0.063653,            0.023176,           0.0069893,            0.054967,            0.004967,            0.004967
                   3,            0.044252,            0.020117,           0.0013252,             0.55902,             0.48801,             0.47575,             0.17801,            0.064852,            0.022501,           0.0056381,            0.039634,           0.0066337,           0.0066337
                   4,            0.045303,            0.019149,           0.0015292,             0.60699,             0.38013,             0.45043,             0.16054,            0.070697,            0.021738,           0.0060165,            0.024289,           0.0082891,           0.0082891
                   5,            0.044655,            0.019665,           0.0014671,              0.4474,             0.31937,             0.35407,             0.10328,            0.067554,            0.023563,           0.0088058,            0.009835,            0.009835,            0.009835
                   6,            0.048011,            0.021162,           0.0022619,              0.3462,             0.31381,             0.32068,              0.1099,            0.068702,            0.023396,            0.007933,            0.009835,            0.009835,            0.009835
                   7,            0.049494,            0.023243,           0.0026808,             0.42797,             0.51928,             0.36829,             0.11079,            0.067796,            0.022442,           0.0068954,            0.009802,            0.009802,            0.009802
                   8,            0.050011,            0.022841,           0.0030774,             0.42698,             0.28652,              0.3358,             0.10313,             0.07011,            0.021748,           0.0074631,            0.009769,            0.009769,            0.009769
                   9,            0.049317,            0.021148,           0.0032914,             0.47939,             0.39164,             0.35372,             0.11777,            0.071459,            0.023436,            0.017685,            0.009736,            0.009736,            0.009736
                  10,             0.05039,            0.022719,           0.0026329,             0.50605,             0.38419,             0.35863,             0.12074,            0.070156,            0.024017,            0.013264,            0.009703,            0.009703,            0.009703
                  11,            0.051283,            0.022182,           0.0025032,             0.57558,             0.37933,             0.43113,             0.17156,            0.069806,            0.021774,           0.0076782,             0.00967,             0.00967,             0.00967
                  12,            0.050311,            0.022527,           0.0027948,             0.50154,             0.41738,             0.38853,             0.15852,            0.068025,            0.022417,           0.0073807,            0.009637,            0.009637,            0.009637
                  13,            0.048724,             0.02205,           0.0026054,             0.48442,              0.3466,             0.37648,             0.12424,            0.066876,            0.022274,            0.012149,            0.009604,            0.009604,            0.009604
                  14,            0.048942,            0.022787,           0.0025966,             0.56179,              0.4451,             0.42043,              0.1284,            0.067328,            0.022835,            0.012119,            0.009571,            0.009571,            0.009571
                  15,            0.049386,            0.022294,           0.0029244,             0.51519,             0.54638,             0.44238,             0.15638,            0.067723,            0.022161,            0.012485,            0.009538,            0.009538,            0.009538
                  16,            0.048478,            0.022837,           0.0025774,             0.52929,              0.5363,             0.48382,             0.14725,            0.065889,            0.022758,            0.016948,            0.009505,            0.009505,            0.009505
                  17,            0.048846,            0.022838,           0.0025552,             0.44923,             0.50412,             0.42569,             0.15361,            0.066215,             0.02206,            0.010289,            0.009472,            0.009472,            0.009472
                  18,            0.047818,            0.021774,           0.0024193,             0.61693,             0.37707,             0.43586,             0.16172,            0.064626,            0.021814,            0.010687,            0.009439,            0.009439,            0.009439
                   0,            0.042389,            0.020376,           0.0016073,              0.5547,             0.41192,             0.40719,             0.15894,            0.061737,            0.021675,           0.0072891,              0.0856,              0.0016,              0.0016
                   1,            0.038272,            0.018647,           0.0012838,             0.54917,             0.44287,             0.42742,             0.16662,            0.063231,            0.021729,           0.0067459,            0.070289,           0.0032891,           0.0032891
                   2,            0.036664,            0.017909,          0.00091642,             0.55728,             0.43783,             0.48756,             0.19984,             0.06425,            0.023602,           0.0066811,            0.054967,            0.004967,            0.004967
                   3,            0.042346,            0.019631,          0.00096892,             0.55948,             0.46683,             0.51535,             0.17361,            0.065239,            0.023003,           0.0066093,            0.039634,           0.0066337,           0.0066337
                   4,            0.044838,            0.019165,           0.0015347,             0.62896,             0.41255,             0.46458,             0.17797,            0.067595,            0.022688,           0.0067177,            0.024289,           0.0082891,           0.0082891
                   5,            0.044879,            0.019721,            0.001492,             0.42642,             0.33476,             0.34966,             0.11082,            0.069581,            0.023106,           0.0078758,            0.009835,            0.009835,            0.009835
                   6,            0.049038,            0.021098,           0.0021913,             0.27511,             0.44766,             0.32323,            0.088196,            0.072455,             0.02342,           0.0078491,            0.009835,            0.009835,            0.009835
                   7,            0.049928,            0.023027,           0.0023663,             0.64497,             0.40482,             0.43969,             0.18919,              0.0657,            0.022404,           0.0084305,            0.009802,            0.009802,            0.009802
                   8,            0.049643,            0.022688,           0.0031464,             0.48322,             0.57155,             0.49132,             0.16551,            0.065707,            0.022633,           0.0063911,            0.009769,            0.009769,            0.009769
                   9,             0.05041,            0.021263,           0.0032747,             0.58005,             0.45752,             0.43608,             0.14893,            0.066331,             0.02173,           0.0094658,            0.009736,            0.009736,            0.009736
                  10,            0.049865,            0.022332,           0.0026687,             0.55818,              0.3913,             0.44406,             0.15039,            0.071663,            0.022078,            0.012604,            0.009703,            0.009703,            0.009703
                  11,            0.050889,            0.021865,           0.0029257,             0.46283,             0.43446,             0.41308,              0.1643,            0.069571,            0.021954,           0.0073639,             0.00967,             0.00967,             0.00967
                  12,            0.050408,            0.022528,           0.0031983,             0.52057,             0.51847,             0.42947,             0.14556,            0.068935,            0.021639,           0.0096222,            0.009637,            0.009637,            0.009637
                  13,             0.04884,            0.022147,           0.0032309,             0.62749,             0.38183,             0.43029,             0.15483,            0.065896,            0.022594,            0.011472,            0.009604,            0.009604,            0.009604
                  14,            0.048958,            0.022913,           0.0027793,             0.48038,             0.46056,             0.38255,             0.11811,            0.068077,            0.022682,            0.012566,            0.009571,            0.009571,            0.009571
                  15,            0.049219,            0.022111,           0.0030199,             0.57591,             0.47343,             0.42417,             0.13929,            0.070262,            0.022484,            0.020355,            0.009538,            0.009538,            0.009538
                  16,             0.04904,            0.022856,           0.0023605,             0.29035,             0.55125,             0.39051,             0.15152,            0.067259,            0.022537,            0.017897,            0.009505,            0.009505,            0.009505
                  17,            0.048112,            0.022977,           0.0024506,             0.51167,              0.3995,             0.44909,              0.1646,            0.064889,            0.021082,           0.0072517,            0.009472,            0.009472,            0.009472
                   0,            0.040927,            0.019717,           0.0012335,              0.4155,             0.50032,             0.42618,             0.16708,            0.062409,            0.022299,           0.0077919,              0.0856,              0.0016,              0.0016
                   1,             0.03647,             0.01794,           0.0010828,             0.56641,              0.4321,             0.46318,             0.17327,            0.063677,            0.022121,           0.0068336,            0.070289,           0.0032891,           0.0032891
                   2,            0.035292,            0.017313,           0.0008415,             0.48935,             0.55036,             0.48446,             0.20535,            0.064147,            0.023829,           0.0065193,            0.054967,            0.004967,            0.004967
                   3,            0.042227,            0.019613,          0.00096227,             0.53967,              0.4426,               0.494,             0.17156,            0.065729,            0.022766,           0.0066124,            0.039634,           0.0066337,           0.0066337
                   4,            0.045076,            0.019113,           0.0015312,             0.42993,             0.60024,             0.46468,             0.15912,            0.067607,            0.022602,           0.0072693,            0.024289,           0.0082891,           0.0082891
                   5,            0.044099,            0.019725,           0.0014892,               0.438,             0.33538,              0.3702,              0.1134,            0.066733,            0.023479,           0.0093788,            0.009835,            0.009835,            0.009835
                   6,            0.048287,            0.020821,            0.002027,             0.37339,             0.42053,             0.30934,            0.092667,            0.072871,            0.023384,           0.0066635,            0.009835,            0.009835,            0.009835
                   7,            0.049651,            0.022927,           0.0024372,              0.5561,             0.44959,             0.39675,             0.15041,            0.066411,            0.023172,           0.0056862,            0.009802,            0.009802,            0.009802
                   8,            0.050024,            0.022956,           0.0030254,             0.45615,             0.40124,              0.3683,             0.11379,            0.068222,             0.02223,           0.0078827,            0.009769,            0.009769,            0.009769
                   9,            0.050056,            0.021057,           0.0030974,             0.51712,             0.46834,             0.43161,              0.1112,            0.067836,            0.022833,            0.010875,            0.009736,            0.009736,            0.009736
                  10,            0.050472,            0.022438,           0.0032262,              0.5658,             0.40997,             0.38176,             0.12592,            0.072686,             0.02314,            0.014944,            0.009703,            0.009703,            0.009703
                  11,            0.050709,            0.022116,           0.0029627,             0.45839,             0.40869,             0.39811,             0.13944,            0.066656,            0.022579,            0.012166,             0.00967,             0.00967,             0.00967
                  12,            0.050008,            0.022585,           0.0032291,             0.55001,             0.49582,             0.50416,             0.21572,            0.067802,            0.022139,           0.0089455,            0.009637,            0.009637,            0.009637
                  13,            0.048291,            0.022078,            0.002816,             0.43092,             0.38231,             0.34188,             0.11784,            0.069305,            0.023365,            0.016209,            0.009604,            0.009604,            0.009604
                  14,            0.049569,            0.023015,            0.002943,             0.49674,             0.48068,             0.38669,              0.1363,            0.069856,            0.022705,           0.0090385,            0.009571,            0.009571,            0.009571
                  15,            0.048844,            0.022261,           0.0031247,             0.53256,              0.4276,             0.36809,             0.12162,            0.070934,            0.021591,            0.016402,            0.009538,            0.009538,            0.009538
                  16,            0.048268,            0.022922,           0.0025775,             0.45001,             0.43807,             0.36643,             0.13688,            0.067543,            0.023087,            0.019212,            0.009505,            0.009505,            0.009505
                  17,              0.0491,            0.022672,           0.0024273,             0.44049,             0.41345,              0.3727,             0.14028,            0.070883,             0.02154,            0.013065,            0.009472,            0.009472,            0.009472
                  18,            0.047851,            0.021982,           0.0024337,             0.45345,             0.46249,             0.38719,              0.1466,            0.068568,            0.021818,            0.011932,            0.009439,            0.009439,            0.009439
                  19,            0.047314,            0.021533,           0.0023879,             0.43368,              0.3738,             0.31569,             0.12574,            0.073683,             0.02318,           0.0092102,            0.009406,            0.009406,            0.009406
                  20,            0.048764,            0.020392,           0.0029074,             0.49217,              0.3799,             0.37398,             0.13987,            0.065837,            0.024456,            0.008667,            0.009373,            0.009373,            0.009373
                  21,            0.047669,             0.02098,           0.0020753,             0.58266,             0.45669,             0.37405,             0.14033,            0.068999,            0.026188,            0.008345,             0.00934,             0.00934,             0.00934
                  22,            0.047411,            0.021656,           0.0024365,             0.43306,             0.38058,             0.36894,             0.14089,            0.066261,            0.021805,           0.0087051,            0.009307,            0.009307,            0.009307
                  23,            0.046114,            0.022056,           0.0022212,             0.39803,             0.49312,             0.40607,              0.1593,            0.065203,            0.022432,            0.010505,            0.009274,            0.009274,            0.009274
                  24,            0.047025,            0.021596,           0.0021335,             0.62763,             0.37674,             0.40281,             0.15172,            0.064361,            0.023497,           0.0076126,            0.009241,            0.009241,            0.009241
                  25,            0.045985,            0.021392,           0.0023125,             0.53681,             0.40475,             0.42863,             0.15498,            0.064476,            0.021568,            0.007225,            0.009208,            0.009208,            0.009208
                  26,            0.046383,            0.019836,           0.0024174,             0.66371,              0.3752,             0.44726,             0.16302,            0.068892,            0.021605,           0.0082436,            0.009175,            0.009175,            0.009175
                  27,             0.04694,            0.020902,           0.0021053,              0.6382,             0.37287,             0.43182,              0.1782,              0.0709,            0.023165,           0.0081467,            0.009142,            0.009142,            0.009142
                   0,             0.04151,            0.019878,           0.0013047,             0.60429,             0.43713,             0.45272,             0.17695,            0.062319,            0.021534,           0.0091942,              0.0856,              0.0016,              0.0016
                   1,            0.038446,             0.01834,           0.0013287,             0.51612,             0.56929,             0.46607,             0.18229,            0.063075,            0.021688,           0.0082504,            0.070289,           0.0032891,           0.0032891
                   2,            0.036689,            0.017639,          0.00094423,              0.6733,             0.52811,              0.5571,             0.21587,            0.063137,            0.023224,           0.0071907,            0.054967,            0.004967,            0.004967
                   3,            0.040957,            0.018896,           0.0009809,             0.67233,              0.5731,             0.57249,             0.20082,            0.064651,            0.023392,           0.0070107,            0.039634,           0.0066337,           0.0066337
                   4,             0.04374,            0.018055,           0.0011979,             0.49605,             0.51903,             0.46135,             0.16367,            0.064955,            0.023941,           0.0064827,            0.024289,           0.0082891,           0.0082891
                   5,            0.044136,            0.018055,           0.0011543,             0.38575,             0.32602,             0.31601,             0.11531,            0.070193,            0.023853,           0.0074348,            0.009835,            0.009835,            0.009835
                   6,             0.04535,            0.019637,           0.0016865,             0.41886,             0.44306,             0.33151,             0.10251,            0.066897,            0.023796,           0.0076675,            0.009835,            0.009835,            0.009835
                   7,            0.048001,            0.021361,           0.0016233,             0.50907,             0.33826,             0.44842,             0.14835,             0.06317,            0.021812,            0.008149,            0.009802,            0.009802,            0.009802
                   8,            0.046073,            0.021265,           0.0021505,             0.64266,              0.4575,             0.48444,             0.16617,            0.069473,            0.023846,            0.011402,            0.009769,            0.009769,            0.009769
                   9,            0.047181,            0.019676,           0.0022394,             0.51497,             0.36101,             0.37006,              0.1278,            0.067391,            0.023241,            0.010191,            0.009736,            0.009736,            0.009736
                  10,            0.046923,            0.021118,           0.0021488,             0.61337,             0.41963,             0.45391,             0.12508,            0.068675,            0.023495,           0.0098404,            0.009703,            0.009703,            0.009703
                  11,             0.04668,            0.020662,           0.0023666,             0.35844,             0.38329,             0.32034,             0.11458,            0.067582,            0.022852,            0.010159,             0.00967,             0.00967,             0.00967
                  12,            0.048288,             0.02183,           0.0027925,             0.36073,             0.39902,             0.30914,             0.10947,             0.06809,              0.0242,             0.01412,            0.009637,            0.009637,            0.009637
                  13,            0.048208,            0.021743,             0.00299,             0.55841,             0.38502,             0.35389,             0.12826,            0.069006,            0.024937,            0.010571,            0.009604,            0.009604,            0.009604
                  14,            0.048461,            0.022633,           0.0027579,             0.44508,             0.42986,             0.34574,             0.11801,            0.068912,            0.023632,            0.014685,            0.009571,            0.009571,            0.009571
                  15,            0.048945,            0.022138,           0.0029165,             0.45134,             0.54799,             0.39435,             0.13106,            0.071358,            0.022573,            0.015028,            0.009538,            0.009538,            0.009538
                  16,            0.049337,            0.022851,           0.0022428,             0.60976,             0.42897,             0.44214,             0.16168,            0.069226,            0.023041,            0.013115,            0.009505,            0.009505,            0.009505
                  17,            0.048265,            0.022814,           0.0024709,             0.57771,             0.41425,             0.40492,             0.13282,            0.067761,            0.021967,           0.0098114,            0.009472,            0.009472,            0.009472
                   0,            0.040147,            0.019275,           0.0010631,             0.52516,              0.4929,             0.46594,             0.18343,            0.062069,             0.02191,           0.0091446,              0.0856,              0.0016,              0.0016
                   1,            0.036008,            0.017517,           0.0010343,             0.54645,              0.5913,             0.49802,             0.19798,            0.062799,            0.022142,           0.0080841,            0.070289,           0.0032891,           0.0032891
                   2,            0.034814,            0.016959,          0.00077562,              0.6988,             0.50892,             0.56567,             0.22406,            0.063119,            0.023329,           0.0069321,            0.054967,            0.004967,            0.004967
                   3,            0.040748,            0.018794,          0.00093428,             0.66393,              0.5491,             0.57159,             0.20489,            0.064867,            0.023554,           0.0073563,            0.039634,           0.0066337,           0.0066337
                   4,            0.043581,            0.017975,           0.0011492,             0.43692,              0.5434,              0.4477,             0.16552,            0.064768,            0.023993,           0.0064026,            0.024289,           0.0082891,           0.0082891
                   5,            0.044289,            0.017997,           0.0011158,             0.43739,             0.33655,             0.33535,             0.11088,            0.069919,            0.023697,            0.007663,            0.009835,            0.009835,            0.009835
                   6,            0.046126,            0.019631,           0.0016885,             0.32275,             0.28803,             0.28209,            0.094366,            0.066287,            0.024332,            0.007341,            0.009835,            0.009835,            0.009835
                   7,            0.047556,            0.021285,           0.0016156,             0.37295,             0.41725,             0.40413,             0.13588,            0.064576,            0.022291,           0.0072876,            0.009802,            0.009802,            0.009802
                   8,            0.046271,            0.021162,           0.0021519,             0.64593,             0.43898,             0.45644,              0.1579,            0.067508,            0.022875,            0.010069,            0.009769,            0.009769,            0.009769
                   9,            0.046975,            0.019728,           0.0023983,             0.52377,             0.39524,             0.35548,             0.11589,            0.069042,            0.024218,            0.012077,            0.009736,            0.009736,            0.009736
                  10,            0.046563,            0.021511,           0.0020955,             0.45156,             0.34015,             0.36847,             0.13788,             0.06735,            0.023636,            0.012251,            0.009703,            0.009703,            0.009703
                  11,            0.048469,             0.02085,            0.002301,             0.62109,             0.45462,             0.42025,             0.15965,            0.067585,            0.023151,           0.0072372,             0.00967,             0.00967,             0.00967
                  12,            0.048394,            0.021979,           0.0025693,             0.56684,             0.45242,             0.42561,             0.17962,            0.070913,            0.023697,            0.012817,            0.009637,            0.009637,            0.009637
                  13,            0.047376,            0.021356,           0.0028255,             0.68384,             0.35404,             0.39323,             0.12338,            0.071722,            0.024778,            0.013295,            0.009604,            0.009604,            0.009604
                  14,            0.047962,             0.02263,           0.0027786,              0.5439,             0.39404,             0.37053,             0.13185,            0.069119,            0.022205,            0.013867,            0.009571,            0.009571,            0.009571
                  15,            0.048641,            0.021894,           0.0031163,             0.63021,             0.40894,             0.44726,             0.15055,            0.069834,             0.02331,            0.020214,            0.009538,            0.009538,            0.009538
                  16,            0.048048,            0.022715,           0.0025303,             0.66626,             0.45107,             0.46688,             0.15995,            0.066842,            0.024027,             0.01578,            0.009505,            0.009505,            0.009505
                  17,             0.04757,            0.022889,           0.0024996,             0.44371,             0.50175,             0.46215,             0.16845,             0.06612,            0.021564,           0.0086479,            0.009472,            0.009472,            0.009472
                   0,            0.040362,            0.019542,           0.0011385,             0.54273,             0.50975,             0.47638,             0.18878,            0.061489,            0.022003,           0.0092834,              0.0856,              0.0016,              0.0016
                   1,            0.035178,            0.017399,           0.0010199,              0.5347,             0.48966,             0.49577,             0.18725,            0.062365,            0.022554,           0.0075195,            0.070289,           0.0032891,           0.0032891
                   2,            0.033832,            0.016668,          0.00075672,             0.58291,             0.56784,             0.54952,             0.21926,            0.062427,            0.024408,           0.0064728,            0.054967,            0.004967,            0.004967
                   3,            0.040643,            0.018813,          0.00089486,             0.61474,             0.48713,             0.52553,             0.19162,             0.06461,            0.023748,            0.006942,            0.039634,           0.0066337,           0.0066337
                   4,            0.043464,            0.017933,           0.0011316,             0.54735,             0.41433,             0.43213,             0.14659,            0.065054,            0.023882,            0.006546,            0.024289,           0.0082891,           0.0082891
                   5,            0.044134,            0.018113,           0.0011529,             0.43796,             0.36748,             0.36077,             0.11812,             0.07004,            0.022427,           0.0075912,            0.009835,            0.009835,            0.009835
                   6,            0.046214,            0.019789,           0.0017153,              0.2923,             0.32491,             0.27255,            0.094921,            0.066744,            0.023935,           0.0078156,            0.009835,            0.009835,            0.009835
                   7,            0.047644,            0.021286,           0.0015419,             0.45622,              0.3389,             0.38654,             0.13452,            0.063805,            0.023085,           0.0069046,            0.009802,            0.009802,            0.009802
                   8,             0.04634,            0.021374,           0.0022182,             0.50427,             0.51467,                0.39,             0.13163,            0.067271,            0.023756,            0.009491,            0.009769,            0.009769,            0.009769
                   9,            0.047436,            0.019584,           0.0024411,             0.57176,             0.39693,             0.40751,             0.12855,            0.068477,            0.024345,            0.012682,            0.009736,            0.009736,            0.009736
                  10,             0.04681,            0.021122,           0.0021173,             0.48676,             0.47135,             0.38056,             0.11623,            0.071128,            0.023855,            0.011255,            0.009703,            0.009703,            0.009703
                  11,            0.048445,            0.020925,           0.0022294,             0.55679,             0.36796,             0.34993,             0.13999,            0.070289,            0.024139,            0.011496,             0.00967,             0.00967,             0.00967
                  12,            0.048456,            0.022139,            0.002582,             0.48319,             0.46347,             0.39697,             0.14971,            0.065842,            0.022352,           0.0092072,            0.009637,            0.009637,            0.009637
                  13,             0.04813,            0.021687,           0.0027115,             0.54412,             0.32838,             0.36441,             0.12856,            0.069777,            0.025448,            0.012523,            0.009604,            0.009604,            0.009604
                  14,            0.047545,            0.022706,            0.002672,             0.58545,             0.39069,              0.3915,             0.12233,            0.068492,            0.023565,            0.015457,            0.009571,            0.009571,            0.009571
                  15,             0.04934,            0.022003,           0.0030442,             0.48149,              0.3633,             0.37204,             0.12604,            0.066554,            0.021818,             0.01197,            0.009538,            0.009538,            0.009538
                  16,            0.047815,            0.022768,           0.0024095,             0.62577,             0.49529,             0.46413,             0.17095,            0.065091,            0.021984,             0.01596,            0.009505,            0.009505,            0.009505
                  17,            0.046861,             0.02257,           0.0022511,             0.46351,             0.38849,             0.40695,             0.14856,             0.06857,            0.021519,           0.0093201,            0.009472,            0.009472,            0.009472
                   0,            0.038706,            0.018736,          0.00089462,             0.54026,             0.48989,             0.47521,               0.179,            0.062534,            0.022959,           0.0087364,              0.0856,              0.0016,              0.0016
                   1,            0.033392,            0.016595,          0.00081277,              0.5682,             0.49696,             0.51018,             0.18251,            0.063101,            0.023138,           0.0078354,            0.070289,           0.0032891,           0.0032891
                   2,            0.033059,            0.016071,          0.00070107,             0.56506,             0.56833,             0.55303,             0.21675,            0.063105,            0.024418,           0.0068581,            0.054967,            0.004967,            0.004967
                   3,            0.042584,            0.018799,          0.00089413,              0.6679,             0.47321,             0.55195,             0.23212,            0.062769,            0.023798,           0.0069176,            0.039634,           0.0066337,           0.0066337
                   4,            0.042446,            0.017949,           0.0010833,             0.61806,             0.44324,             0.50121,             0.19276,             0.06417,            0.022812,           0.0064537,            0.024289,           0.0082891,           0.0082891
                   5,            0.044655,            0.017989,           0.0010412,             0.41667,             0.38863,             0.34359,             0.10934,            0.069509,            0.024851,           0.0074326,            0.009835,            0.009835,            0.009835
                   6,            0.045322,            0.019786,           0.0017676,             0.33635,             0.31406,             0.27466,            0.089801,            0.066946,            0.024935,           0.0084763,            0.009835,            0.009835,            0.009835
                   7,            0.046615,            0.021234,           0.0015234,             0.60216,             0.41696,             0.44399,             0.14425,            0.064993,            0.023834,           0.0094574,            0.009802,            0.009802,            0.009802
                   8,            0.046904,            0.021508,           0.0022439,             0.51381,             0.42081,             0.39771,              0.1109,            0.073041,            0.024042,            0.011441,            0.009769,            0.009769,            0.009769
                   9,              0.0481,             0.01967,            0.002179,             0.64976,              0.4729,             0.44578,             0.12048,            0.069011,            0.024191,            0.011011,            0.009736,            0.009736,            0.009736
                  10,            0.047193,             0.02097,           0.0019488,             0.49592,             0.56149,             0.43197,             0.14073,            0.069632,            0.023954,            0.010307,            0.009703,            0.009703,            0.009703
                  11,            0.048443,            0.020851,           0.0023704,             0.54863,             0.41269,             0.41761,             0.16549,            0.068095,            0.022936,           0.0091377,             0.00967,             0.00967,             0.00967
                  12,            0.047978,            0.021806,            0.002448,             0.46797,              0.5409,             0.41331,             0.15989,            0.068358,             0.02286,           0.0080399,            0.009637,            0.009637,            0.009637
                  13,            0.047499,            0.021581,           0.0028708,             0.32935,             0.28293,             0.26548,            0.086423,            0.072334,            0.024958,            0.011028,            0.009604,            0.009604,            0.009604
                  14,            0.048386,             0.02273,           0.0027398,             0.57363,             0.41064,             0.42371,             0.15013,            0.065991,            0.024733,            0.011743,            0.009571,            0.009571,            0.009571
                  15,            0.048932,             0.02204,           0.0032582,             0.55704,             0.42134,             0.40333,             0.13203,            0.066683,            0.023384,             0.01357,            0.009538,            0.009538,            0.009538
                  16,             0.04807,            0.022845,           0.0022513,             0.46613,             0.39447,             0.41473,             0.12916,            0.066241,            0.021851,            0.012865,            0.009505,            0.009505,            0.009505
                  17,            0.047504,            0.022688,            0.002626,             0.53616,             0.47427,               0.433,             0.15758,            0.066034,            0.021212,            0.010995,            0.009472,            0.009472,            0.009472
                  18,            0.048553,             0.02179,           0.0021102,             0.41262,             0.33462,             0.35254,             0.13068,            0.068304,            0.023388,            0.012299,            0.009439,            0.009439,            0.009439
                   0,            0.038222,            0.018459,           0.0008551,             0.53957,             0.50822,             0.48001,             0.18801,            0.062328,            0.023043,           0.0081436,              0.0856,              0.0016,              0.0016
                   1,            0.032343,             0.01607,          0.00073036,              0.4982,             0.58125,              0.4842,              0.1907,            0.063287,            0.023415,           0.0070618,            0.070289,           0.0032891,           0.0032891
                   2,             0.03287,            0.015477,          0.00067605,             0.52605,             0.58167,             0.50291,              0.2204,            0.063278,            0.024992,           0.0071167,            0.054967,            0.004967,            0.004967
                   3,            0.039791,            0.018242,          0.00083272,             0.53523,             0.48394,             0.51312,             0.20013,            0.067079,            0.023245,           0.0076759,            0.039634,           0.0066337,           0.0066337
                   4,            0.044084,            0.017878,            0.001147,             0.44046,             0.32916,             0.34513,             0.11559,            0.065259,            0.023836,           0.0062126,            0.024289,           0.0082891,           0.0082891
                   5,            0.044311,            0.017985,           0.0010835,             0.43649,             0.33724,             0.34434,             0.10924,            0.069593,            0.023193,           0.0086311,            0.009835,            0.009835,            0.009835
                   6,            0.046027,            0.019511,           0.0016505,             0.41397,              0.3694,             0.31932,              0.1097,            0.065688,            0.024494,           0.0094666,            0.009835,            0.009835,            0.009835
                   7,            0.047315,              0.0214,           0.0015414,             0.53911,             0.35425,              0.3954,             0.14101,             0.06301,            0.023479,           0.0070313,            0.009802,            0.009802,            0.009802
                   8,            0.046284,            0.021476,           0.0020206,             0.53065,              0.5088,             0.48597,             0.18618,            0.066948,            0.023563,           0.0068756,            0.009769,            0.009769,            0.009769
                   9,            0.047307,            0.019678,           0.0019678,             0.60105,             0.43744,             0.44833,             0.13094,            0.069959,            0.025005,           0.0097519,            0.009736,            0.009736,            0.009736
                  10,            0.046959,            0.020888,           0.0019724,             0.44968,             0.42325,             0.41061,             0.14518,            0.069031,            0.024162,            0.013138,            0.009703,            0.009703,            0.009703
                  11,            0.047547,             0.02061,            0.002027,             0.48888,             0.34924,             0.36085,             0.13273,            0.068827,            0.023415,           0.0078621,             0.00967,             0.00967,             0.00967
                  12,            0.047833,             0.02175,           0.0025743,             0.59363,             0.47445,             0.45012,             0.15762,            0.065355,            0.021362,           0.0061462,            0.009637,            0.009637,            0.009637
                  13,            0.047334,             0.02163,           0.0031632,             0.61137,             0.32531,             0.34086,             0.10909,            0.073026,            0.025412,            0.014287,            0.009604,            0.009604,            0.009604
                  14,            0.048438,            0.022858,           0.0029625,             0.56834,             0.31948,             0.36179,             0.12449,            0.069625,            0.025429,            0.012883,            0.009571,            0.009571,            0.009571
                  15,            0.048216,            0.022162,            0.003217,             0.58128,             0.38232,              0.3853,             0.11088,            0.073445,            0.022879,            0.015728,            0.009538,            0.009538,            0.009538
                  16,            0.048103,            0.022747,           0.0022525,             0.46348,             0.55325,             0.40223,             0.15282,            0.067383,            0.022421,           0.0078484,            0.009505,            0.009505,            0.009505
                  17,            0.047798,            0.022664,           0.0023184,             0.49296,             0.33503,             0.39723,             0.13396,            0.066713,            0.021248,           0.0061317,            0.009472,            0.009472,            0.009472
                   0,            0.037847,            0.018298,           0.0007737,             0.58588,              0.4647,             0.51282,             0.21068,             0.06298,            0.023201,           0.0086006,              0.0856,              0.0016,              0.0016
                   1,            0.031595,            0.015656,          0.00066537,             0.57063,             0.48384,             0.49791,             0.18408,            0.063207,            0.023552,           0.0070953,            0.070289,           0.0032891,           0.0032891
                   2,             0.03205,            0.015103,            0.000647,             0.53052,             0.57185,             0.51913,              0.2095,            0.063167,            0.025002,           0.0061699,            0.054967,            0.004967,            0.004967
                   3,            0.039849,            0.018164,          0.00081418,             0.52767,              0.5424,             0.52706,             0.20678,            0.066826,            0.022808,           0.0072441,            0.039634,           0.0066337,           0.0066337
                   4,            0.044292,            0.017894,           0.0011261,               0.473,             0.43607,             0.41992,             0.13927,            0.064889,            0.023678,           0.0055267,            0.024289,           0.0082891,           0.0082891
                   5,            0.044681,            0.018093,           0.0011336,             0.40786,              0.3479,             0.34076,             0.11473,            0.069119,            0.022869,           0.0083084,            0.009835,            0.009835,            0.009835
                   6,            0.045624,            0.019615,           0.0017047,             0.43973,             0.39565,             0.32932,             0.11082,            0.065735,            0.024097,           0.0086205,            0.009835,            0.009835,            0.009835
